OrderID,OrderDate,CustomerID,CustomerName,CustomerSegment,Product,Category,SubCategory,Region,Country,SalesChannel,SalesRep,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Returned,Satisfaction,Campaign
726,2025-02-08,1228,Customer 1228,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Schmidt,5,213.48,0.15,907.29,659.78,247.51,0,3,Spring
727,2024-12-28,1050,Customer 1050,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Wholesale,Miller,4,527.12,0.05,2003.06,1315.06,688.0,0,2,Spring
728,2025-11-13,1107,Customer 1107,Business,iPhone Phone,Phone,iPhone,East,Poland,Online,Dubois,8,1443.68,0.05,10971.97,6997.04,3974.93,0,5,Spring
729,2024-04-22,1088,Customer 1088,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Rossi,1,1385.95,0.05,1316.65,742.66,573.99,0,5,BlackFriday
730,2024-01-09,1124,Customer 1124,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Retail,Miller,7,460.99,0.05,3065.58,2289.67,775.91,0,3,Summer
731,2024-04-27,1121,Customer 1121,Consumer,Standard Tablet,Tablet,Standard,West,France,Online,Nowak,2,1268.04,0.2,2028.86,1450.63,578.23,0,3,Spring
732,2024-05-03,1049,Customer 1049,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Retail,Schmidt,7,51.44,0.05,342.08,196.54,145.54,0,5,BackToSchool
733,2025-06-21,1109,Customer 1109,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Retail,Dubois,1,927.56,0.0,927.56,586.36,341.2,0,4,Summer
734,2024-12-25,1046,Customer 1046,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Online,Miller,1,112.79,0.1,101.51,61.64,39.87,0,4,BlackFriday
735,2024-04-13,1093,Customer 1093,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Retail,Garcia,5,218.52,0.0,1092.6,802.41,290.19,0,4,Summer
736,2025-01-05,1149,Customer 1149,Business,Standard Tablet,Tablet,Standard,East,Poland,Online,Dubois,2,1599.2,0.05,3038.48,2187.65,850.83,1,2,None
737,2025-08-23,1019,Customer 1019,Consumer,Android Phone,Phone,Android,West,France,Online,Rossi,6,556.63,0.15,2838.81,2319.89,518.92,0,3,None
738,2024-05-10,1249,Customer 1249,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Garcia,6,818.3,0.0,4909.8,3907.85,1001.95,0,5,BackToSchool
739,2025-06-20,1247,Customer 1247,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Wholesale,Schmidt,5,100.89,0.2,403.56,228.58,174.98,0,5,BackToSchool
740,2025-12-02,1098,Customer 1098,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Wholesale,Rossi,7,733.51,0.1,4621.11,2799.79,1821.32,0,3,BlackFriday
741,2024-08-11,1218,Customer 1218,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Schmidt,5,1280.69,0.2,5122.76,2982.26,2140.5,0,2,BlackFriday
742,2024-08-31,1237,Customer 1237,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Retail,Schmidt,5,1574.62,0.0,7873.1,5695.81,2177.29,0,3,BlackFriday
743,2024-04-28,1021,Customer 1021,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Nowak,5,1305.3,0.15,5547.52,4396.69,1150.83,0,4,None
744,2025-10-02,1247,Customer 1247,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Wholesale,Garcia,3,475.66,0.0,1426.98,991.89,435.09,1,2,Christmas
745,2025-12-05,1162,Customer 1162,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Rossi,4,1473.99,0.05,5601.16,3571.03,2030.13,0,5,Spring
746,2025-04-01,1230,Customer 1230,Business,iPhone Phone,Phone,iPhone,East,Poland,Online,Dubois,2,902.81,0.15,1534.78,920.8,613.98,0,3,BlackFriday
747,2025-05-17,1041,Customer 1041,Business,iPhone Phone,Phone,iPhone,North,Germany,Retail,Schmidt,7,1243.51,0.05,8269.34,4703.21,3566.13,0,5,Spring
748,2025-04-10,1192,Customer 1192,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Wholesale,Miller,2,692.62,0.0,1385.24,803.04,582.2,0,2,Spring
749,2024-09-11,1153,Customer 1153,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Wholesale,Miller,1,1724.56,0.0,1724.56,1201.05,523.51,0,2,Spring
750,2024-05-22,1078,Customer 1078,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Garcia,8,295.03,0.0,2360.24,1644.5,715.74,0,2,None
751,2024-02-15,1226,Customer 1226,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Wholesale,Dubois,3,22.15,0.05,63.13,35.13,28.0,0,5,Spring
752,2024-12-27,1226,Customer 1226,Consumer,Standard Tablet,Tablet,Standard,West,France,Wholesale,Nowak,2,895.44,0.0,1790.88,1093.55,697.33,0,4,None
753,2025-09-22,1229,Customer 1229,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Online,Miller,3,336.96,0.2,808.7,517.9,290.8,0,5,Spring
754,2025-11-14,1069,Customer 1069,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Online,Dubois,6,1680.53,0.0,10083.18,7693.38,2389.8,0,3,Summer
755,2024-05-31,1028,Customer 1028,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Online,Rossi,7,1728.06,0.1,10886.78,6412.97,4473.81,0,3,Spring
756,2025-01-29,1123,Customer 1123,Consumer,Pro Tablet,Tablet,Pro,West,France,Retail,Nowak,7,1091.1,0.1,6873.93,4037.19,2836.74,0,5,BackToSchool
757,2025-07-16,1137,Customer 1137,Business,Headset Accessory,Accessory,Headset,West,France,Wholesale,Schmidt,7,168.84,0.15,1004.6,695.46,309.14,0,2,Spring
758,2025-01-05,1142,Customer 1142,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Dubois,3,1659.21,0.0,4977.63,3962.53,1015.1,0,3,Summer
759,2025-04-16,1211,Customer 1211,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Online,Schmidt,1,1349.65,0.0,1349.65,1092.88,256.77,0,5,Christmas
760,2024-01-27,1027,Customer 1027,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Wholesale,Nowak,2,868.75,0.2,1390.0,1091.19,298.81,0,3,Summer
761,2024-05-24,1145,Customer 1145,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Online,Dubois,3,1382.44,0.15,3525.22,2646.6,878.62,1,4,BackToSchool
762,2025-02-25,1028,Customer 1028,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Schmidt,1,1588.46,0.0,1588.46,1132.77,455.69,0,3,None
763,2025-02-09,1182,Customer 1182,Business,Headset Accessory,Accessory,Headset,West,France,Wholesale,Garcia,5,1282.65,0.15,5451.26,4369.14,1082.12,0,2,BlackFriday
764,2025-01-21,1014,Customer 1014,Business,Android Phone,Phone,Android,West,France,Wholesale,Schmidt,7,346.97,0.2,1943.03,1386.1,556.93,0,5,BackToSchool
765,2024-11-16,1205,Customer 1205,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Online,Garcia,7,366.62,0.0,2566.34,1483.83,1082.51,0,4,None
766,2024-09-02,1054,Customer 1054,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Online,Rossi,1,1366.61,0.1,1229.95,738.82,491.13,0,2,Spring
767,2024-10-02,1012,Customer 1012,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Online,Garcia,2,1699.45,0.0,3398.9,2769.24,629.66,0,5,BlackFriday
768,2024-07-18,1179,Customer 1179,Business,Pro Tablet,Tablet,Pro,East,Poland,Online,Nowak,2,609.75,0.2,975.6,563.19,412.41,0,2,BlackFriday
769,2025-01-26,1041,Customer 1041,Business,Headset Accessory,Accessory,Headset,North,Germany,Retail,Schmidt,8,160.18,0.0,1281.44,1034.46,246.98,0,3,Christmas
770,2025-10-31,1201,Customer 1201,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Schmidt,6,537.7,0.2,2580.96,2016.01,564.95,0,2,Christmas
771,2025-11-30,1155,Customer 1155,Business,Mouse Accessory,Accessory,Mouse,South,Italy,Wholesale,Miller,3,1029.08,0.15,2624.15,1512.3,1111.85,0,3,Summer
772,2025-07-14,1080,Customer 1080,Business,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Schmidt,5,307.42,0.1,1383.39,976.2,407.19,0,2,None
773,2024-07-02,1195,Customer 1195,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Retail,Dubois,3,1692.9,0.2,4062.96,2770.25,1292.71,0,4,BackToSchool
774,2025-02-22,1216,Customer 1216,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Rossi,6,685.16,0.15,3494.32,2399.22,1095.1,0,2,BlackFriday
775,2025-10-21,1218,Customer 1218,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Online,Miller,5,688.96,0.2,2755.84,1812.81,943.03,0,3,BackToSchool
776,2025-04-18,1164,Customer 1164,Business,Gaming Laptop,Laptop,Gaming,West,France,Retail,Rossi,8,214.23,0.05,1628.15,1217.17,410.98,0,5,Spring
777,2025-02-15,1154,Customer 1154,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Retail,Dubois,4,1270.08,0.15,4318.27,2508.35,1809.92,0,2,BlackFriday
778,2024-06-08,1145,Customer 1145,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Retail,Miller,7,131.07,0.1,825.74,630.19,195.55,0,3,None
779,2024-08-04,1162,Customer 1162,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Schmidt,2,272.29,0.1,490.12,323.17,166.95,0,5,BackToSchool
780,2025-06-21,1023,Customer 1023,Business,iPhone Phone,Phone,iPhone,South,Italy,Online,Dubois,6,1734.79,0.1,9367.87,5568.49,3799.38,0,5,BackToSchool
781,2025-05-01,1146,Customer 1146,Business,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Dubois,1,1018.42,0.2,814.74,491.79,322.95,1,3,Summer
782,2025-11-11,1239,Customer 1239,Business,Standard Tablet,Tablet,Standard,South,Italy,Retail,Schmidt,8,1558.46,0.0,12467.68,9523.37,2944.31,0,4,BlackFriday
783,2024-01-04,1248,Customer 1248,Business,Mouse Accessory,Accessory,Mouse,West,France,Wholesale,Rossi,2,84.95,0.05,161.41,107.09,54.32,1,3,BlackFriday
784,2025-01-21,1248,Customer 1248,Business,iPhone Phone,Phone,iPhone,South,Italy,Online,Nowak,1,679.06,0.1,611.15,338.8,272.35,0,2,Christmas
785,2025-05-26,1090,Customer 1090,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Retail,Rossi,7,951.24,0.1,5992.81,3479.5,2513.31,0,5,BackToSchool
786,2025-01-17,1072,Customer 1072,Consumer,Android Phone,Phone,Android,West,France,Retail,Nowak,7,1148.71,0.2,6432.78,5167.02,1265.76,0,2,None
787,2024-04-01,1191,Customer 1191,Business,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Rossi,2,1147.67,0.2,1836.27,1298.12,538.15,0,4,BackToSchool
788,2024-08-04,1050,Customer 1050,Business,iPhone Phone,Phone,iPhone,West,France,Online,Dubois,2,644.09,0.15,1094.95,724.3,370.65,0,2,Summer
789,2024-08-17,1214,Customer 1214,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Dubois,4,27.4,0.15,93.16,52.06,41.1,0,3,Summer
790,2025-06-15,1110,Customer 1110,Business,Pro Tablet,Tablet,Pro,South,Italy,Wholesale,Schmidt,7,362.94,0.15,2159.49,1670.82,488.67,1,5,Spring
791,2025-10-13,1231,Customer 1231,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Retail,Garcia,3,798.57,0.0,2395.71,1776.91,618.8,0,2,Christmas
792,2025-08-13,1040,Customer 1040,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Garcia,4,185.99,0.0,743.96,497.04,246.92,1,3,None
793,2025-09-24,1187,Customer 1187,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Wholesale,Schmidt,8,1149.34,0.1,8275.25,4968.21,3307.04,0,4,Spring
794,2025-07-02,1013,Customer 1013,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Garcia,2,1684.26,0.0,3368.52,2433.3,935.22,1,2,None
795,2025-04-15,1067,Customer 1067,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Schmidt,2,157.74,0.1,283.93,226.13,57.8,0,5,None
796,2025-05-17,1245,Customer 1245,Business,Gaming Laptop,Laptop,Gaming,North,Germany,Retail,Nowak,2,394.33,0.15,670.36,436.62,233.74,0,5,Spring
797,2024-07-03,1145,Customer 1145,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Wholesale,Nowak,1,228.63,0.1,205.77,168.38,37.39,0,2,Spring
798,2025-06-18,1007,Customer 1007,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Wholesale,Rossi,1,942.03,0.05,894.93,544.48,350.45,0,2,Spring
799,2024-01-31,1186,Customer 1186,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Online,Nowak,3,496.31,0.15,1265.59,764.16,501.43,0,4,Christmas
800,2025-07-18,1131,Customer 1131,Business,Pro Tablet,Tablet,Pro,West,France,Retail,Dubois,4,465.17,0.05,1767.65,1300.12,467.53,0,5,None
801,2025-08-20,1124,Customer 1124,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Wholesale,Dubois,8,774.25,0.1,5574.6,4294.06,1280.54,1,2,BlackFriday
802,2025-01-27,1229,Customer 1229,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Retail,Nowak,2,819.94,0.0,1639.88,1326.15,313.73,0,5,Summer
803,2025-09-10,1046,Customer 1046,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Garcia,7,1427.8,0.1,8995.14,5543.13,3452.01,0,4,Summer
804,2024-05-28,1176,Customer 1176,Business,Standard Tablet,Tablet,Standard,North,Germany,Retail,Miller,6,400.51,0.2,1922.45,1470.13,452.32,0,2,BackToSchool
805,2024-10-17,1071,Customer 1071,Business,Android Phone,Phone,Android,North,Germany,Wholesale,Nowak,2,1041.63,0.15,1770.77,1300.06,470.71,0,4,Summer
806,2024-07-21,1011,Customer 1011,Business,Android Phone,Phone,Android,West,France,Retail,Garcia,7,232.28,0.15,1382.07,824.0,558.07,0,5,Spring
807,2025-08-13,1200,Customer 1200,Business,Gaming Laptop,Laptop,Gaming,North,Germany,Wholesale,Rossi,1,1642.72,0.1,1478.45,865.46,612.99,0,2,BlackFriday
808,2025-06-24,1120,Customer 1120,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Miller,7,1307.39,0.1,8236.56,5235.5,3001.06,0,5,None
809,2025-07-23,1076,Customer 1076,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Nowak,8,898.14,0.0,7185.12,5587.37,1597.75,1,2,None
810,2024-08-17,1082,Customer 1082,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Nowak,7,422.89,0.0,2960.23,1780.91,1179.32,0,2,Christmas
811,2024-02-23,1242,Customer 1242,Business,Standard Tablet,Tablet,Standard,North,Germany,Online,Garcia,2,489.43,0.2,783.09,598.08,185.01,0,4,Christmas
812,2024-06-23,1081,Customer 1081,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Online,Schmidt,7,1153.69,0.0,8075.83,5579.4,2496.43,0,5,Christmas
813,2025-05-16,1023,Customer 1023,Business,Pro Tablet,Tablet,Pro,West,France,Online,Garcia,5,1286.26,0.1,5788.17,4056.34,1731.83,0,3,Christmas
814,2024-03-20,1003,Customer 1003,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Nowak,4,853.31,0.15,2901.25,1742.89,1158.36,0,4,Spring
815,2025-08-27,1039,Customer 1039,Consumer,Pro Tablet,Tablet,Pro,West,France,Wholesale,Rossi,2,1647.14,0.05,3129.57,2495.86,633.71,0,5,BlackFriday
816,2025-06-09,1071,Customer 1071,Business,iPhone Phone,Phone,iPhone,South,Italy,Online,Dubois,3,1241.55,0.2,2979.72,2160.49,819.23,0,5,None
817,2024-04-22,1068,Customer 1068,Business,Android Phone,Phone,Android,West,France,Online,Miller,8,1198.16,0.15,8147.49,5255.36,2892.13,0,2,Summer
818,2025-03-17,1110,Customer 1110,Business,Android Phone,Phone,Android,West,France,Wholesale,Rossi,6,114.62,0.1,618.95,402.22,216.73,0,5,Christmas
819,2025-03-08,1045,Customer 1045,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Retail,Rossi,5,962.62,0.15,4091.14,2823.0,1268.14,0,2,Christmas
820,2024-09-11,1229,Customer 1229,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Online,Miller,5,445.01,0.2,1780.04,1027.58,752.46,0,5,BackToSchool
821,2025-02-06,1052,Customer 1052,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Retail,Schmidt,4,638.79,0.1,2299.64,1703.07,596.57,0,2,None
822,2024-07-08,1061,Customer 1061,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Schmidt,6,1232.97,0.05,7027.93,4220.86,2807.07,0,3,None
823,2025-11-13,1045,Customer 1045,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Online,Garcia,2,323.89,0.0,647.78,460.17,187.61,0,2,BackToSchool
824,2024-09-10,1145,Customer 1145,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Nowak,5,1506.94,0.2,6027.76,4134.14,1893.62,0,2,None
825,2024-11-07,1089,Customer 1089,Business,Pro Tablet,Tablet,Pro,West,France,Wholesale,Rossi,5,1200.87,0.1,5403.91,3503.67,1900.24,0,4,Summer
826,2025-12-28,1175,Customer 1175,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Rossi,1,283.26,0.15,240.77,188.09,52.68,0,4,BackToSchool
827,2024-02-01,1190,Customer 1190,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Online,Miller,4,1658.75,0.15,5639.75,4074.48,1565.27,0,5,BlackFriday
828,2024-06-28,1150,Customer 1150,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Dubois,5,570.6,0.0,2853.0,2015.56,837.44,0,2,BackToSchool
829,2025-04-10,1127,Customer 1127,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Online,Nowak,3,850.05,0.05,2422.64,1674.67,747.97,0,3,Summer
830,2025-05-13,1116,Customer 1116,Business,Standard Tablet,Tablet,Standard,East,Poland,Online,Miller,4,523.77,0.2,1676.06,977.69,698.37,0,4,None
831,2025-03-16,1035,Customer 1035,Business,Standard Tablet,Tablet,Standard,North,Germany,Retail,Garcia,5,1417.77,0.2,5671.08,4137.84,1533.24,1,3,None
832,2024-10-04,1235,Customer 1235,Consumer,Android Phone,Phone,Android,West,France,Wholesale,Miller,5,409.57,0.15,1740.67,1395.83,344.84,0,5,BackToSchool
833,2025-02-12,1079,Customer 1079,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Schmidt,7,1228.48,0.1,7739.42,5937.55,1801.87,0,3,Summer
834,2024-05-18,1078,Customer 1078,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Retail,Miller,5,1028.66,0.15,4371.81,3048.79,1323.02,0,5,None
835,2024-05-21,1239,Customer 1239,Business,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Nowak,6,853.71,0.15,4353.92,2943.12,1410.8,0,5,None
836,2025-07-26,1157,Customer 1157,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Garcia,4,1052.97,0.1,3790.69,2215.14,1575.55,1,4,None
837,2025-02-06,1206,Customer 1206,Business,iPhone Phone,Phone,iPhone,North,Germany,Retail,Rossi,8,1513.77,0.0,12110.16,6839.42,5270.74,0,4,BlackFriday
838,2024-04-09,1031,Customer 1031,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Online,Nowak,1,1268.8,0.2,1015.04,597.78,417.26,0,3,Spring
839,2025-11-22,1239,Customer 1239,Business,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Miller,8,1130.12,0.05,8588.91,4989.91,3599.0,0,3,BlackFriday
840,2024-05-03,1121,Customer 1121,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Miller,8,715.47,0.0,5723.76,3611.57,2112.19,0,3,Spring
841,2025-07-13,1037,Customer 1037,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Nowak,1,348.96,0.05,331.51,197.62,133.89,1,3,BackToSchool
842,2025-05-06,1126,Customer 1126,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Wholesale,Garcia,5,716.32,0.0,3581.6,2418.55,1163.05,0,3,None
843,2024-10-17,1148,Customer 1148,Consumer,Mouse Accessory,Accessory,Mouse,West,France,Online,Garcia,1,1168.29,0.2,934.63,626.21,308.42,0,3,BackToSchool
844,2025-04-14,1128,Customer 1128,Business,Standard Tablet,Tablet,Standard,South,Italy,Retail,Rossi,4,640.92,0.2,2050.94,1344.33,706.61,0,3,Christmas
845,2024-06-04,1219,Customer 1219,Consumer,Pro Tablet,Tablet,Pro,West,France,Wholesale,Schmidt,5,1417.23,0.1,6377.53,5097.81,1279.72,0,5,BackToSchool
846,2025-04-28,1082,Customer 1082,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Wholesale,Rossi,6,1060.4,0.15,5408.04,3073.09,2334.95,0,3,Spring
847,2024-04-08,1194,Customer 1194,Business,Gaming Laptop,Laptop,Gaming,West,France,Retail,Schmidt,4,207.67,0.05,789.15,589.18,199.97,0,5,None
848,2024-03-04,1018,Customer 1018,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Wholesale,Dubois,6,1099.63,0.0,6597.78,5273.99,1323.79,0,2,Christmas
849,2025-04-05,1064,Customer 1064,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Online,Dubois,8,1228.35,0.05,9335.46,5641.62,3693.84,0,5,BlackFriday
850,2024-07-15,1008,Customer 1008,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Online,Schmidt,1,660.02,0.15,561.02,394.64,166.38,0,4,Spring
851,2025-11-29,1211,Customer 1211,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Wholesale,Dubois,6,654.54,0.2,3141.79,2451.93,689.86,0,5,BackToSchool
852,2025-10-02,1200,Customer 1200,Business,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Rossi,5,199.63,0.15,848.43,519.46,328.97,1,4,None
853,2024-08-17,1091,Customer 1091,Consumer,Pro Tablet,Tablet,Pro,West,France,Wholesale,Miller,3,1743.24,0.0,5229.72,3630.97,1598.75,0,4,BackToSchool
854,2025-09-25,1167,Customer 1167,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Retail,Miller,1,621.72,0.1,559.55,338.05,221.5,0,3,Spring
855,2025-07-14,1018,Customer 1018,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Retail,Rossi,1,635.61,0.0,635.61,512.6,123.01,1,2,BlackFriday
856,2025-05-05,1009,Customer 1009,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Online,Dubois,4,1177.6,0.15,4003.84,2718.41,1285.43,0,2,None
857,2024-01-27,1123,Customer 1123,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Wholesale,Miller,7,1382.91,0.05,9196.35,6124.99,3071.36,0,3,None
858,2025-03-24,1087,Customer 1087,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Online,Dubois,1,443.94,0.0,443.94,314.72,129.22,0,5,Christmas
859,2025-07-03,1019,Customer 1019,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Miller,3,800.63,0.1,2161.7,1214.45,947.25,0,3,Summer
860,2024-05-12,1019,Customer 1019,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Wholesale,Miller,5,1690.3,0.05,8028.92,5488.82,2540.1,0,3,BackToSchool
861,2024-11-05,1228,Customer 1228,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Wholesale,Garcia,6,1262.03,0.2,6057.74,3502.48,2555.26,0,5,Christmas
862,2025-09-28,1233,Customer 1233,Business,Keyboard Accessory,Accessory,Keyboard,North,Germany,Online,Schmidt,4,562.79,0.2,1800.93,1093.0,707.93,0,3,None
863,2024-08-28,1005,Customer 1005,Business,Headset Accessory,Accessory,Headset,West,France,Online,Dubois,1,501.13,0.2,400.9,262.08,138.82,0,2,Summer
864,2025-09-16,1098,Customer 1098,Business,Keyboard Accessory,Accessory,Keyboard,North,Germany,Retail,Dubois,1,419.52,0.15,356.59,213.88,142.71,0,2,Christmas
865,2024-11-08,1193,Customer 1193,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Wholesale,Garcia,5,1462.23,0.2,5848.92,3558.87,2290.05,0,4,Christmas
866,2025-09-28,1141,Customer 1141,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Online,Dubois,5,1548.16,0.2,6192.64,4180.93,2011.71,1,4,Spring
867,2025-01-25,1232,Customer 1232,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Online,Miller,5,1443.27,0.1,6494.72,3722.09,2772.63,0,4,Summer
868,2025-08-07,1068,Customer 1068,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Retail,Nowak,5,1412.72,0.2,5650.88,3126.81,2524.07,0,4,Summer
869,2024-07-02,1002,Customer 1002,Business,Keyboard Accessory,Accessory,Keyboard,North,Germany,Retail,Dubois,1,1739.28,0.15,1478.39,1067.68,410.71,1,3,BackToSchool
870,2024-02-29,1112,Customer 1112,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Online,Schmidt,5,1383.44,0.1,6225.48,3860.27,2365.21,0,3,Spring
871,2025-10-07,1029,Customer 1029,Business,Android Phone,Phone,Android,North,Germany,Online,Nowak,1,347.97,0.2,278.38,217.79,60.59,1,4,None
872,2025-07-20,1004,Customer 1004,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Nowak,6,981.99,0.0,5891.94,4195.98,1695.96,0,2,None
873,2025-06-03,1052,Customer 1052,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Garcia,6,1495.87,0.15,7628.94,4342.97,3285.97,0,4,Spring
874,2024-01-26,1229,Customer 1229,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Retail,Nowak,6,857.82,0.1,4632.23,3325.56,1306.67,0,4,None
875,2024-10-24,1054,Customer 1054,Consumer,Android Phone,Phone,Android,North,Germany,Wholesale,Garcia,6,1693.09,0.15,8634.76,6685.86,1948.9,0,3,BackToSchool
876,2025-10-26,1128,Customer 1128,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Wholesale,Rossi,7,979.36,0.0,6855.52,5339.43,1516.09,1,2,BlackFriday
877,2025-04-28,1214,Customer 1214,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Online,Rossi,5,1641.7,0.1,7387.65,4548.06,2839.59,0,3,BackToSchool
878,2024-11-18,1245,Customer 1245,Business,Ultrabook Laptop,Laptop,Ultrabook,West,France,Wholesale,Dubois,6,161.85,0.2,776.88,533.35,243.53,0,5,BlackFriday
879,2024-08-23,1211,Customer 1211,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Wholesale,Schmidt,4,1402.08,0.15,4767.07,3489.54,1277.53,0,4,Summer
880,2024-12-15,1107,Customer 1107,Business,Standard Tablet,Tablet,Standard,North,Germany,Retail,Rossi,3,1045.3,0.05,2979.1,2362.32,616.78,0,2,Spring
